movie_id,question
582,What are some gripping political thrillers set in East Germany during the Cold War?
582,Can you recommend a character-driven drama about a secret police officer who starts questioning his loyalties?
582,"What movies explore surveillance, moral conflict, and unexpected sympathy between spies and their targets?"
9739,What are some action-packed sci-fi movies about a cop chasing a dangerous criminal in a futuristic society?
9739,"Can you recommend movies like Demolition Man with crime, comedy, and time-displaced characters?"
9739,What films feature an old-school police officer awakened in the future to stop a notorious killer?
663,What are some horror thrillers with intense psychological games and deadly traps?
663,"Can you recommend a crime thriller like Saw with a dark, suspenseful storyline?"
663,What movies feature a protagonist forced to complete a dangerous game to save other people's lives?
10501,What are some fun animated adventure comedies for the whole family?
10501,Can you recommend a fantasy movie about two friends who stumble into a legendary city of gold?
10501,What movies feature comedic con artists getting mistaken for gods in an exciting adventure?
4148,Can you recommend a drama about a married couple struggling with dissatisfaction in 1950s suburbia?
4148,What romantic films explore the breakdown of a relationship and the pressure to live a conventional family life?
4148,"I’m looking for a serious, emotionally intense movie about a couple raising children while facing personal problems—what should I watch?"
16871,What are some horror movies about a curse that follows someone after a bad decision?
16871,Can you recommend a scary supernatural thriller with dark humor and a desperate fight to escape a curse?
16871,What horror films are similar to a story where a woman seeks help from a psychic to save her soul?
351460,What are some dark fantasy crime movies about a student who discovers a supernatural notebook that can kill people?
351460,"Can you recommend horror thrillers involving supernatural powers, moral choices, and a detective trying to stop the protagonist?"
351460,What movies are similar to a story about a teenager using a mysterious object to punish criminals while being pursued by a detective and a demon?
426426,What are some emotionally rich dramas set in 1970s Mexico City?
426426,Can you recommend a movie about domestic workers helping a family through a difficult period?
426426,What films explore family relationships and social change through the lives of household staff?
40807,What are some funny yet emotional movies about a young person facing cancer?
40807,Can you recommend a heartfelt comedy-drama inspired by a true story?
40807,What movies explore the struggle of dealing with a serious illness while still finding humor in life?
37094,Can you recommend a crime thriller about an ordinary man pushed to the edge by society's problems?
37094,What movies feature a frustrated man spiraling into violence while confronting the flaws of modern society?
37094,"I'm looking for a dark, psychological drama about someone who snaps and takes justice into his own hands—what should I watch?"
7350,What are some heartfelt comedy-dramas about two unlikely friends who make a bucket list together?
