movie_id,question
7555,What’s a movie about a lone ex-soldier joining mercenaries to save kidnapped aid workers?
7555,I’m looking for a tense military adventure set in Myanmar or Southeast Asia. Any suggestions?
1272,Can you recommend a tense sci-fi thriller about a desperate mission to save the Sun and humanity?
1272,What are some movies like Sunshine with astronauts on a dangerous space mission and high stakes?
1272,I’m looking for a suspenseful science fiction film where a crew has to deal with a failing mission in space.
86838,Can you recommend a dark comedy about criminals and kidnapping that has a quirky sense of humor?
86838,What movie mixes comedy and crime with oddball characters and a chaotic gangster plot?
86838,I’m looking for a funny crime movie with an unusual story involving a stolen dog and the underworld.
22971,Can you recommend a romantic war drama about a soldier who falls in love while on leave?
22971,What is a good movie about long-distance love between a deployed soldier and a woman he meets at the beach?
22971,Suggest a drama romance film where a military couple tries to keep their relationship alive through letters and distance.
10330,Can you recommend a funny family movie about a mother and daughter switching bodies?
10330,I'm looking for a fantasy comedy where a teen and her mom learn to understand each other better.
10330,What movie should I watch if I want a lighthearted family film with a magical body-swap premise?
829,Can you recommend a dark crime mystery with a private investigator and lots of twists?
829,What’s a classic thriller set in pre-World War II Los Angeles with corruption and deceit?
829,I want a movie like a tense detective story involving scandals and double-crosses—what should I watch?
274479,What are some inspiring drama movies about a single mom who becomes a successful entrepreneur?
274479,Can you recommend a movie based on the true story of a woman overcoming struggles to build a business?
274479,"I want a dramatic film about perseverance and entrepreneurship, especially with a female lead."
2123,What are some funny movies about people with split personalities?
2123,Can you recommend a comedy where the main character has multiple personalities?
2123,What’s a good chaotic romantic comedy with a crazy premise?
19994,Can you recommend a horror comedy with a possessed cheerleader and a dark sense of humor?
19994,What’s a movie about female friendship turning into a demonic nightmare?
19994,I want a scary but funny teen movie with possession and lots of camp—what should I watch?
515195,What are some feel-good movies about musicians with a magical or alternate-reality twist?
515195,Can you recommend a romantic comedy with music and a quirky premise?
515195,What movies are similar to a story where someone wakes up in a world where famous songs or bands never existed?
11778,What are some dramatic war movies about friendship that get changed by the Vietnam War?
11778,Can you recommend a movie about steelworkers who go to war and come back changed forever?
11778,"I’m looking for a serious drama about soldiers, love, and the impact of Vietnam—what should I watch?"
588228,What are some action sci-fi movies about time travel and a future war against aliens?
588228,Can you recommend a movie where ordinary people are recruited to fight in a war in the future?
588228,"I'm looking for an adventure movie with aliens, time travel, and a family man as the main hero."
911430,What are some good action dramas about racing and comeback stories?
911430,Can you recommend movies about veteran athletes mentoring young talent?
911430,I’m looking for an exciting movie about Formula 1 and high-stakes competition.
